id,first_name,name,nationality,club_name,position1,position2,position3,tm_url
165,Marco,Benassi,it,Fiorentina,C,,,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040
276,Martin,Caceres,uy,Fiorentina,Dc,Dd,,https://www.transfermarkt.com/martin-caceres/profil/spieler/54935
265,Gaetano,Castrovilli,it,Fiorentina,C,T,,https://www.transfermarkt.com/gaetano-castrovilli/profil/spieler/303116
21,Federico,Chiesa,it,Fiorentina,W,A,,https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092
278,Patrick,Cutrone,it,Fiorentina,Pc,,,https://www.transfermarkt.com/patrick-cutrone/profil/spieler/265078
275,,Dalbert,br,Fiorentina,Ds,E,,https://www.transfermarkt.com/dalbert/profil/spieler/312862
153,Bartlomiej,Dragowski,pl,Fiorentina,Por,,,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166
215,Alfred,Duncan,gh,Fiorentina,M,C,,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894
56,,Igor Julio,br,Fiorentina,Dc,Ds,,https://www.transfermarkt.com/igor/profil/spieler/380350
196,Christian,Kouame,ci,Fiorentina,A,,,https://www.transfermarkt.com/christian-kouame/profil/spieler/337725
10,Pol,Lirola,es,Fiorentina,Dd,E,,https://www.transfermarkt.com/pol-lirola/profil/spieler/298975
233,Nikola,Milenkovic,rs,Fiorentina,Dc,Dd,,https://www.transfermarkt.com/nikola-milenkovic/profil/spieler/413507
54,German,Pezzella,ar,Fiorentina,Dc,,,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133
140,Erick,Pulgar,cl,Fiorentina,M,C,,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616
219,Franck,Ribery,fr,Fiorentina,W,A,,https://www.transfermarkt.com/franck-ribery/profil/spieler/22068
267,Dusan,Vlahovic,rs,Fiorentina,Pc,,,https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498
,Pietro,Terracciano,it,Fiorentina,Por,,,https://www.transfermarkt.com/pietro-terracciano/profil/spieler/96254
,Federico,Brancolini,it,Fiorentina,Por,,,https://www.transfermarkt.com/federico-brancolini/profil/spieler/451154
,Federico,Ceccherini,it,Fiorentina,Dc,Dd,,https://www.transfermarkt.com/federico-ceccherini/profil/spieler/163639
,Aleksa,Terzic,rs,Fiorentina,Ds,E,,https://www.transfermarkt.com/aleksa-terzic/profil/spieler/404260
,Lorenzo,Venuti,it,Fiorentina,Dd,Ds,E,https://www.transfermarkt.com/lorenzo-venuti/profil/spieler/240219
,Kevin,Agudelo,co,Fiorentina,C,,,https://www.transfermarkt.com/kevin-agudelo/profil/spieler/587458
,Riccardo,Sottil,it,Fiorentina,A,,,https://www.transfermarkt.com/riccardo-sottil/profil/spieler/386455
,Rachid,Ghezzal,dz,Fiorentina,W,A,,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287
,Cyril,Thereau,fr,Fiorentina,A,,,https://www.transfermarkt.com/cyril-thereau/profil/spieler/29316
7,Domenico,Criscito,it,Genoa,Dc,Ds,E,https://www.transfermarkt.com/domenico-criscito/profil/spieler/44136
